DATE,NASDAQ100
2021-07-07,14810.54
2021-07-08,14722.14
2021-07-09,14826.09
2021-07-12,14877.89
2021-07-13,14874.54
2021-07-14,14900.44
2021-07-15,14794.69
2021-07-16,14681.38
2021-07-19,14549.09
2021-07-20,14728.21
2021-07-21,14842.63
2021-07-22,14940.17
2021-07-23,15111.79
2021-07-26,15125.95
2021-07-27,14956.97
2021-07-28,15018.1
2021-07-29,15048.36
2021-07-30,14959.9
2021-08-02,14963.62
2021-08-03,15061.42
2021-08-04,15083.39
2021-08-05,15181.64
2021-08-06,15109.36
2021-08-09,15133.11
2021-08-10,15053.58
2021-08-11,15027.76
2021-08-12,15088.98
2021-08-13,15136.68
2021-08-16,15140.77
2021-08-17,15002.83
2021-08-18,14857.92
2021-08-19,14933.94
2021-08-20,15092.57
2021-08-23,15312.82
2021-08-24,15357.68
2021-08-25,15368.92
2021-08-26,15278.52
2021-08-27,15432.95
2021-08-30,15605.09
2021-08-31,15582.51
2021-09-01,15611.57
2021-09-02,15604.25
2021-09-03,15652.86
2021-09-06,.
2021-09-07,15675.76
2021-09-08,15620.85
2021-09-09,15561.05
2021-09-10,15440.75
2021-09-13,15434.5
2021-09-14,15382.9
2021-09-15,15503.53
2021-09-16,15515.91
2021-09-17,15333.47
2021-09-20,15012.19
2021-09-21,15027.77
2021-09-22,15176.51
2021-09-23,15316.58
2021-09-24,15329.68
2021-09-27,15204.82
2021-09-28,14770.3
2021-09-29,14752.89
2021-09-30,14689.62
2021-10-01,14791.87
2021-10-04,14472.12
2021-10-05,14674.15
2021-10-06,14766.75
2021-10-07,14897.13
2021-10-08,14820.75
2021-10-11,14713.73
2021-10-12,14662.11
2021-10-13,14774.6
2021-10-14,15052.42
2021-10-15,15146.92
2021-10-18,15300.89
2021-10-19,15410.72
2021-10-20,15388.71
2021-10-21,15489.59
2021-10-22,15355.07
2021-10-25,15514.19
2021-10-26,15559.49
2021-10-27,15598.39
2021-10-28,15778.16
2021-10-29,15850.47
2021-11-01,15905.28
2021-11-02,15972.49
2021-11-03,16144.5
2021-11-04,16346.24
2021-11-05,16359.38
2021-11-08,16336.03
2021-11-09,16219.94
2021-11-10,15985.57
2021-11-11,16032.47
2021-11-12,16199.89
2021-11-15,16189.12
2021-11-16,16309.77
2021-11-17,16308.07
2021-11-18,16482.97
2021-11-19,16573.34
2021-11-22,16380.98
2021-11-23,16306.72
2021-11-24,16367.81
2021-11-25,.
2021-11-26,16025.58
2021-11-29,16399.24
2021-11-30,16135.92
2021-12-01,15877.72
2021-12-02,15990.76
2021-12-03,15712.04
2021-12-06,15846.16
2021-12-07,16325.66
2021-12-08,16394.34
2021-12-09,16149.57
2021-12-10,16331.98
2021-12-13,16082.55
2021-12-14,15914.9
2021-12-15,16289.59
2021-12-16,15863.94
2021-12-17,15801.46
2021-12-20,15627.64
2021-12-21,15986.28
2021-12-22,16180.14
2021-12-23,16308.21
2021-12-24,.
2021-12-27,16567.5
2021-12-28,16488.66
2021-12-29,16491.01
2021-12-30,16429.1
2021-12-31,16320.08
2022-01-03,16501.77
2022-01-04,16279.73
2022-01-05,15771.78
2022-01-06,15765.36
2022-01-07,15592.19
2022-01-10,15614.43
2022-01-11,15844.12
2022-01-12,15905.1
2022-01-13,15495.62
2022-01-14,15611.59
2022-01-17,.
2022-01-18,15210.76
2022-01-19,15047.84
2022-01-20,14846.46
2022-01-21,14438.4
2022-01-24,14509.58
2022-01-25,14149.12
2022-01-26,14172.76
2022-01-27,14003.11
2022-01-28,14454.61
2022-01-31,14930.05
2022-02-01,15019.68
2022-02-02,15139.74
2022-02-03,14501.11
2022-02-04,14694.35
2022-02-07,14571.25
2022-02-08,14747.03
2022-02-09,15056.96
2022-02-10,14705.64
2022-02-11,14253.84
2022-02-14,14268.59
2022-02-15,14620.82
2022-02-16,14603.64
2022-02-17,14171.74
2022-02-18,14009.54
2022-02-21,.
2022-02-22,13870.53
2022-02-23,13509.43
2022-02-24,13974.67
2022-02-25,14189.16
2022-02-28,14237.81
2022-03-01,14005.99
2022-03-02,14243.69
2022-03-03,14035.21
2022-03-04,13837.83
2022-03-07,13319.38
2022-03-08,13267.6
2022-03-09,13742.2
2022-03-10,13591.0
2022-03-11,13301.83
2022-03-14,13046.64
2022-03-15,13458.56
2022-03-16,13956.78
2022-03-17,14118.6
2022-03-18,14420.08
2022-03-21,14376.09
2022-03-22,14654.33
2022-03-23,14447.55
2022-03-24,14765.69
2022-03-25,14754.31
2022-03-28,14987.4
2022-03-29,15239.32
2022-03-30,15071.55
2022-03-31,14838.49
2022-04-01,14861.21
2022-04-04,15159.58
2022-04-05,14820.64
2022-04-06,14498.88
2022-04-07,14531.81
2022-04-08,14327.26
2022-04-11,13990.21
2022-04-12,13940.24
2022-04-13,14217.29
2022-04-14,13893.21
2022-04-15,.
2022-04-18,13910.76
2022-04-19,14210.26
2022-04-20,13998.53
2022-04-21,13720.45
2022-04-22,13356.87
2022-04-25,13533.22
2022-04-26,13009.71
2022-04-27,13003.36
2022-04-28,13456.06
2022-04-29,12854.8
2022-05-02,13075.85
2022-05-03,13089.9
2022-05-04,13535.71
2022-05-05,12850.55
2022-05-06,12693.53
2022-05-09,12187.72
2022-05-10,12345.86
2022-05-11,11967.56
2022-05-12,11945.5
2022-05-13,12387.4
2022-05-16,12243.58
2022-05-17,12564.1
2022-05-18,11928.31
2022-05-19,11875.63
2022-05-20,11835.62
2022-05-23,12034.28
2022-05-24,11769.84
2022-05-25,11943.93
2022-05-26,12276.79
2022-05-27,12681.42
2022-05-30,.
2022-05-31,12642.1
2022-06-01,12548.36
2022-06-02,12892.89
2022-06-03,12548.03
2022-06-06,12599.63
2022-06-07,12711.68
2022-06-08,12615.13
2022-06-09,12269.78
2022-06-10,11832.82
2022-06-13,11288.32
2022-06-14,11311.69
2022-06-15,11593.77
2022-06-16,11127.57
2022-06-17,11265.99
2022-06-20,.
2022-06-21,11546.76
2022-06-22,11527.71
2022-06-23,11697.68
2022-06-24,12105.85
2022-06-27,12008.24
2022-06-28,11637.77
2022-06-29,11658.26
2022-06-30,11503.72
2022-07-01,11585.68
2022-07-04,.
2022-07-05,11779.9
2022-07-06,11852.59
2022-07-07,12109.05
2022-07-08,12125.69
2022-07-11,11860.28
2022-07-12,11744.99
2022-07-13,11728.53
2022-07-14,11768.4
2022-07-15,11983.62
2022-07-18,11877.5
2022-07-19,12249.42
2022-07-20,12439.68
2022-07-21,12619.41
